Days,Open,High,Low,Close
16561,	470.88,	471.29,	469.87,	470.58
16560,	470.61,	471.05,	469.43,	470.94
16559,	467.4,	470.55,	467.35,	470.54
16558,	467.3,	468.97,	467.3,	467.38
16557,	465.08,	467.38,	465.08,	467.32
16556,	465.84,	465.92,	464.03,	465.3
16555,	466.38,	466.9,	465.53,	465.85
16554,	463.34,	466.38,	463.34,	466.38
16553,	461.86,	463.98,	461.86,	463.34
16552,	463.06,	463.69,	461.84,	461.84
16551,	465.73,	466.12,	462.46,	463.06
16550,	463.93,	465.71,	462.71,	465.7
16549,	464.18,	464.87,	462.66,	463.93
16548,	466.29,	466.54,	463.87,	464.18
16547,	465.88,	466.73,	465.42,	466.29
16546,	466.43,	466.77,	465.44,	466.76
16545,	464.89,	466.89,	464.4,	466.43
16544,	463.13,	464.89,	462.67,	464.89
16543,	461.89,	463.22,	461.45,	463.11
16542,	461.93,	464.47,	461.63,	461.89
16541,	461.9,	463.62,	460.45,	461.79
16540,	463.06,	464.83,	461.83,	461.9
16539,	462.36,	463.63,	462.36,	463.06
16538,	461.03,	462.9,	461.03,	462.36
16537,	459.13,	461.77,	458.47,	461.03
16536,	462.6,	462.6,	457.08,	459.13
16535,	463.59,	463.6,	460.03,	462.6
16534,	464.83,	464.88,	461.73,	463.62
16533,	466.74,	467.24,	462.73,	464.81
16532,	463.75,	466.74,	462.97,	466.74
16531,	465.39,	466.13,	463.01,	463.75
16530,	462.64,	465.84,	462.64,	465.39
16529,	463.72,	464.96,	462.49,	462.64
